timestamp,address,values
2025-11-19T16:19:26.471627,/muse/eeg,"[667.6556776556777, 313.0769230769231, 851.3919413919414, 654.7619047619048]"
2025-11-19T16:19:26.570018,/muse/eeg,"[667.6556776556777, 313.0769230769231, 851.3919413919414, 654.7619047619048]"
2025-11-19T16:19:26.610177,/muse/eeg,"[822.7838827838829, 278.02197802197804, 850.989010989011, 717.2161172161173]"
2025-11-19T16:19:26.656068,/muse/eeg,"[778.8644688644689, 263.1135531135531, 833.6630036630037, 757.5091575091575]"
2025-11-19T16:19:26.755639,/muse/eeg,"[778.8644688644689, 263.1135531135531, 833.6630036630037, 757.5091575091575]"
2025-11-19T16:19:26.720129,/muse/eeg,"[778.8644688644689, 263.1135531135531, 833.6630036630037, 757.5091575091575]"
2025-11-19T16:19:26.787380,/muse/eeg,"[778.8644688644689, 263.1135531135531, 833.6630036630037, 757.5091575091575]"
2025-11-19T16:19:26.872883,/muse/eeg,"[778.8644688644689, 263.1135531135531, 833.6630036630037, 757.5091575091575]"
2025-11-19T16:19:26.896033,/muse/eeg,"[778.8644688644689, 263.1135531135531, 833.6630036630037, 757.5091575091575]"
2025-11-19T16:19:26.972783,/muse/eeg,"[778.8644688644689, 263.1135531135531, 833.6630036630037, 757.5091575091575]"
2025-11-19T16:19:27.070801,/muse/eeg,"[778.8644688644689, 263.1135531135531, 833.6630036630037, 757.5091575091575]"
2025-11-19T16:19:27.121081,/muse/eeg,"[778.8644688644689, 263.1135531135531, 833.6630036630037, 757.5091575091575]"
2025-11-19T16:19:27.187648,/muse/eeg,"[665.2380952380953, 118.46153846153847, 833.6630036630037, 646.7032967032967]"
2025-11-19T16:19:27.203653,/muse/eeg,"[672.4908424908425, 33.040293040293044, 853.0036630036631, 640.2564102564103]"
2025-11-19T16:19:27.260654,/muse/eeg,"[746.6300366300367, 155.53113553113553, 857.4358974358975, 694.2490842490843]"
2025-11-19T16:19:27.320943,/muse/eeg,"[746.6300366300367, 155.53113553113553, 857.4358974358975, 694.2490842490843]"
2025-11-19T16:19:27.289728,/muse/eeg,"[746.6300366300367, 155.53113553113553, 857.4358974358975, 694.2490842490843]"
2025-11-19T16:19:27.453689,/muse/eeg,"[746.6300366300367, 155.53113553113553, 857.4358974358975, 694.2490842490843]"
2025-11-19T16:19:27.505897,/muse/eeg,"[746.6300366300367, 155.53113553113553, 857.4358974358975, 694.2490842490843]"
2025-11-19T16:19:27.554303,/muse/eeg,"[697.8754578754579, 440.80586080586085, 888.0586080586081, 628.974358974359]"
2025-11-19T16:19:27.605530,/muse/eeg,"[830.4395604395604, 237.72893772893772, 842.1245421245421, 776.0439560439561]"
2025-11-19T16:19:27.704031,/muse/eeg,"[830.4395604395604, 237.72893772893772, 842.1245421245421, 776.0439560439561]"
2025-11-19T16:19:27.739124,/muse/eeg,"[830.4395604395604, 237.72893772893772, 842.1245421245421, 776.0439560439561]"
2025-11-19T16:19:27.770999,/muse/eeg,"[830.4395604395604, 237.72893772893772, 842.1245421245421, 776.0439560439561]"
2025-11-19T16:19:27.804590,/muse/eeg,"[703.5164835164835, 81.3919413919414, 803.4432234432235, 664.0293040293041]"
2025-11-19T16:19:27.922684,/muse/eeg,"[786.1172161172161, 255.45787545787547, 921.9047619047619, 730.1098901098901]"
2025-11-19T16:19:27.856224,/muse/eeg,"[711.978021978022, 52.38095238095238, 859.047619047619, 658.3882783882784]"
2025-11-19T16:19:28.002701,/muse/eeg,"[786.1172161172161, 255.45787545787547, 921.9047619047619, 730.1098901098901]"
2025-11-19T16:19:28.020945,/muse/eeg,"[786.1172161172161, 255.45787545787547, 921.9047619047619, 730.1098901098901]"
2025-11-19T16:19:28.055622,/muse/eeg,"[786.1172161172161, 255.45787545787547, 921.9047619047619, 730.1098901098901]"
2025-11-19T16:19:28.072385,/muse/eeg,"[786.1172161172161, 255.45787545787547, 921.9047619047619, 730.1098901098901]"
2025-11-19T16:19:28.154747,/muse/eeg,"[786.1172161172161, 255.45787545787547, 921.9047619047619, 730.1098901098901]"
2025-11-19T16:19:28.175985,/muse/eeg,"[786.1172161172161, 255.45787545787547, 921.9047619047619, 730.1098901098901]"
2025-11-19T16:19:28.271340,/muse/eeg,"[786.1172161172161, 255.45787545787547, 921.9047619047619, 730.1098901098901]"
2025-11-19T16:19:28.338773,/muse/eeg,"[786.1172161172161, 255.45787545787547, 921.9047619047619, 730.1098901098901]"
2025-11-19T16:19:28.440172,/muse/eeg,"[831.6483516483516, 598.7545787545788, 941.2454212454213, 787.3260073260074]"
2025-11-19T16:19:28.521253,/muse/eeg,"[827.2161172161173, 269.5604395604396, 924.3223443223443, 755.0915750915751]"
2025-11-19T16:19:28.543590,/muse/eeg,"[732.1245421245421, 92.27106227106228, 781.6849816849817, 682.5641025641025]"
2025-11-19T16:19:28.606715,/muse/eeg,"[732.1245421245421, 92.27106227106228, 781.6849816849817, 682.5641025641025]"
2025-11-19T16:19:28.589225,/muse/eeg,"[732.1245421245421, 92.27106227106228, 781.6849816849817, 682.5641025641025]"
2025-11-19T16:19:28.738242,/muse/eeg,"[732.1245421245421, 92.27106227106228, 781.6849816849817, 682.5641025641025]"
2025-11-19T16:19:28.671616,/muse/eeg,"[732.1245421245421, 92.27106227106228, 781.6849816849817, 682.5641025641025]"
2025-11-19T16:19:28.836012,/muse/eeg,"[732.1245421245421, 92.27106227106228, 781.6849816849817, 682.5641025641025]"
2025-11-19T16:19:28.920439,/muse/eeg,"[732.1245421245421, 92.27106227106228, 781.6849816849817, 682.5641025641025]"
2025-11-19T16:19:28.987127,/muse/eeg,"[719.2307692307693, 65.67765567765568, 844.5421245421246, 653.956043956044]"
2025-11-19T16:19:29.037834,/muse/eeg,"[719.2307692307693, 65.67765567765568, 844.5421245421246, 653.956043956044]"
2025-11-19T16:19:29.088685,/muse/eeg,"[719.2307692307693, 65.67765567765568, 844.5421245421246, 653.956043956044]"
2025-11-19T16:19:29.107451,/muse/eeg,"[819.5604395604396, 460.1465201465202, 864.2857142857143, 778.8644688644689]"
2025-11-19T16:19:29.171871,/muse/eeg,"[711.1721611721612, 203.0769230769231, 814.7252747252747, 673.2967032967033]"
2025-11-19T16:19:29.240905,/muse/eeg,"[711.1721611721612, 203.0769230769231, 814.7252747252747, 673.2967032967033]"
2025-11-19T16:19:29.205756,/muse/eeg,"[711.1721611721612, 203.0769230769231, 814.7252747252747, 673.2967032967033]"
2025-11-19T16:19:29.287672,/muse/eeg,"[711.1721611721612, 203.0769230769231, 814.7252747252747, 673.2967032967033]"
2025-11-19T16:19:29.354976,/muse/eeg,"[711.1721611721612, 203.0769230769231, 814.7252747252747, 673.2967032967033]"
2025-11-19T16:19:29.406121,/muse/eeg,"[711.1721611721612, 203.0769230769231, 814.7252747252747, 673.2967032967033]"
2025-11-19T16:19:29.605534,/muse/eeg,"[711.1721611721612, 203.0769230769231, 814.7252747252747, 673.2967032967033]"
2025-11-19T16:19:29.639494,/muse/eeg,"[711.1721611721612, 203.0769230769231, 814.7252747252747, 673.2967032967033]"
2025-11-19T16:19:29.705096,/muse/eeg,"[711.1721611721612, 203.0769230769231, 814.7252747252747, 673.2967032967033]"
2025-11-19T16:19:29.523185,/muse/eeg,"[711.1721611721612, 203.0769230769231, 814.7252747252747, 673.2967032967033]"
2025-11-19T16:19:29.739187,/muse/eeg,"[711.1721611721612, 203.0769230769231, 814.7252747252747, 673.2967032967033]"
2025-11-19T16:19:29.760398,/muse/eeg,"[723.6630036630037, 322.34432234432234, 851.7948717948718, 664.0293040293041]"
2025-11-19T16:19:29.854444,/muse/eeg,"[781.6849816849817, 141.83150183150184, 856.6300366300367, 732.5274725274726]"
2025-11-19T16:19:29.906354,/muse/eeg,"[726.0805860805862, 36.26373626373626, 807.0695970695971, 699.8901098901099]"
2025-11-19T16:19:29.955616,/muse/eeg,"[742.6007326007326, 489.5604395604396, 921.5018315018315, 710.7692307692308]"
2025-11-19T16:19:29.976753,/muse/eeg,"[742.6007326007326, 489.5604395604396, 921.5018315018315, 710.7692307692308]"
2025-11-19T16:19:30.056447,/muse/eeg,"[742.6007326007326, 489.5604395604396, 921.5018315018315, 710.7692307692308]"
2025-11-19T16:19:30.138858,/muse/eeg,"[742.6007326007326, 489.5604395604396, 921.5018315018315, 710.7692307692308]"
2025-11-19T16:19:30.173490,/muse/eeg,"[742.6007326007326, 489.5604395604396, 921.5018315018315, 710.7692307692308]"
2025-11-19T16:19:30.221950,/muse/eeg,"[742.6007326007326, 489.5604395604396, 921.5018315018315, 710.7692307692308]"
2025-11-19T16:19:30.289635,/muse/eeg,"[742.6007326007326, 489.5604395604396, 921.5018315018315, 710.7692307692308]"
2025-11-19T16:19:30.372263,/muse/eeg,"[742.6007326007326, 489.5604395604396, 921.5018315018315, 710.7692307692308]"
2025-11-19T16:19:30.407123,/muse/eeg,"[674.5054945054945, 300.989010989011, 842.1245421245421, 648.3150183150183]"
2025-11-19T16:19:30.487539,/muse/eeg,"[749.4505494505495, 484.32234432234435, 915.054945054945, 741.7948717948718]"
2025-11-19T16:19:30.543796,/muse/eeg,"[749.4505494505495, 484.32234432234435, 915.054945054945, 741.7948717948718]"
2025-11-19T16:19:30.577237,/muse/eeg,"[749.4505494505495, 484.32234432234435, 915.054945054945, 741.7948717948718]"
2025-11-19T16:19:30.657339,/muse/eeg,"[749.4505494505495, 484.32234432234435, 915.054945054945, 741.7948717948718]"
2025-11-19T16:19:30.606942,/muse/eeg,"[749.4505494505495, 484.32234432234435, 915.054945054945, 741.7948717948718]"
2025-11-19T16:19:30.819720,/muse/eeg,"[749.4505494505495, 484.32234432234435, 915.054945054945, 741.7948717948718]"
2025-11-19T16:19:30.835614,/muse/eeg,"[749.4505494505495, 484.32234432234435, 915.054945054945, 741.7948717948718]"
2025-11-19T16:19:30.856111,/muse/eeg,"[749.4505494505495, 484.32234432234435, 915.054945054945, 741.7948717948718]"
2025-11-19T16:19:30.923729,/muse/eeg,"[749.4505494505495, 484.32234432234435, 915.054945054945, 741.7948717948718]"
2025-11-19T16:19:31.040786,/muse/eeg,"[749.4505494505495, 484.32234432234435, 915.054945054945, 741.7948717948718]"
2025-11-19T16:19:30.988864,/muse/eeg,"[749.4505494505495, 484.32234432234435, 915.054945054945, 741.7948717948718]"
2025-11-19T16:19:31.073536,/muse/eeg,"[682.967032967033, 221.6117216117216, 857.032967032967, 691.025641025641]"
2025-11-19T16:19:31.096613,/muse/eeg,"[720.8424908424909, 243.77289377289378, 855.4212454212454, 719.6336996336996]"
2025-11-19T16:19:31.171545,/muse/eeg,"[754.2857142857143, 222.41758241758242, 951.7216117216118, 733.7362637362637]"
2025-11-19T16:19:31.238179,/muse/eeg,"[662.014652014652, 156.73992673992674, 965.8241758241759, 643.0769230769231]"
2025-11-19T16:19:31.275254,/muse/eeg,"[743.0036630036631, 305.42124542124543, 944.8717948717949, 737.3626373626374]"
2025-11-19T16:19:31.322836,/muse/eeg,"[743.0036630036631, 305.42124542124543, 944.8717948717949, 737.3626373626374]"
2025-11-19T16:19:31.387208,/muse/eeg,"[743.0036630036631, 305.42124542124543, 944.8717948717949, 737.3626373626374]"
2025-11-19T16:19:31.424206,/muse/eeg,"[743.0036630036631, 305.42124542124543, 944.8717948717949, 737.3626373626374]"
2025-11-19T16:19:31.489323,/muse/eeg,"[743.0036630036631, 305.42124542124543, 944.8717948717949, 737.3626373626374]"
2025-11-19T16:19:31.553926,/muse/eeg,"[743.0036630036631, 305.42124542124543, 944.8717948717949, 737.3626373626374]"
2025-11-19T16:19:31.576873,/muse/eeg,"[743.0036630036631, 305.42124542124543, 944.8717948717949, 737.3626373626374]"
2025-11-19T16:19:31.655138,/muse/eeg,"[743.0036630036631, 305.42124542124543, 944.8717948717949, 737.3626373626374]"
2025-11-19T16:19:31.689563,/muse/eeg,"[753.4798534798535, 211.94139194139194, 913.4432234432235, 764.7619047619048]"
2025-11-19T16:19:31.770812,/muse/eeg,"[649.5238095238095, 213.55311355311355, 907.8021978021978, 638.2417582417582]"
2025-11-19T16:19:31.872369,/muse/eeg,"[649.5238095238095, 213.55311355311355, 907.8021978021978, 638.2417582417582]"
2025-11-19T16:19:31.904452,/muse/eeg,"[643.8827838827839, 70.51282051282051, 918.2783882783883, 732.5274725274726]"
2025-11-19T16:19:31.974077,/muse/eeg,"[653.1501831501831, 5.641025641025641, 869.1208791208792, 652.7472527472528]"
2025-11-19T16:19:32.055265,/muse/eeg,"[653.1501831501831, 5.641025641025641, 869.1208791208792, 652.7472527472528]"
2025-11-19T16:19:32.122680,/muse/eeg,"[653.1501831501831, 5.641025641025641, 869.1208791208792, 652.7472527472528]"
2025-11-19T16:19:32.156726,/muse/eeg,"[653.1501831501831, 5.641025641025641, 869.1208791208792, 652.7472527472528]"
2025-11-19T16:19:32.243366,/muse/eeg,"[653.1501831501831, 5.641025641025641, 869.1208791208792, 652.7472527472528]"
2025-11-19T16:19:32.205964,/muse/eeg,"[653.1501831501831, 5.641025641025641, 869.1208791208792, 652.7472527472528]"
2025-11-19T16:19:32.291096,/muse/eeg,"[653.1501831501831, 5.641025641025641, 869.1208791208792, 652.7472527472528]"
2025-11-19T16:19:32.312587,/muse/eeg,"[653.1501831501831, 5.641025641025641, 869.1208791208792, 652.7472527472528]"
2025-11-19T16:19:32.373683,/muse/eeg,"[731.7216117216118, 375.12820512820514, 927.1428571428572, 765.9706959706959]"
2025-11-19T16:19:32.438589,/muse/eeg,"[641.8681318681319, 0.0, 802.6373626373627, 657.985347985348]"
2025-11-19T16:19:32.472827,/muse/eeg,"[641.8681318681319, 0.0, 802.6373626373627, 657.985347985348]"
2025-11-19T16:19:32.507730,/muse/eeg,"[641.8681318681319, 0.0, 802.6373626373627, 657.985347985348]"
2025-11-19T16:19:32.538200,/muse/eeg,"[641.8681318681319, 0.0, 802.6373626373627, 657.985347985348]"
2025-11-19T16:19:32.606228,/muse/eeg,"[641.8681318681319, 0.0, 802.6373626373627, 657.985347985348]"
2025-11-19T16:19:32.655398,/muse/eeg,"[641.8681318681319, 0.0, 802.6373626373627, 657.985347985348]"
2025-11-19T16:19:32.670680,/muse/eeg,"[641.8681318681319, 0.0, 802.6373626373627, 657.985347985348]"
2025-11-19T16:19:32.737768,/muse/eeg,"[641.8681318681319, 0.0, 802.6373626373627, 657.985347985348]"
2025-11-19T16:19:32.773668,/muse/eeg,"[641.8681318681319, 0.0, 802.6373626373627, 657.985347985348]"
2025-11-19T16:19:32.841168,/muse/eeg,"[641.8681318681319, 0.0, 802.6373626373627, 657.985347985348]"
2025-11-19T16:19:32.907354,/muse/eeg,"[641.8681318681319, 0.0, 802.6373626373627, 657.985347985348]"
2025-11-19T16:19:33.006356,/muse/eeg,"[663.6263736263736, 45.12820512820513, 888.4615384615385, 641.4652014652015]"
2025-11-19T16:19:33.056628,/muse/eeg,"[663.6263736263736, 45.12820512820513, 888.4615384615385, 641.4652014652015]"
2025-11-19T16:19:33.106363,/muse/eeg,"[663.6263736263736, 45.12820512820513, 888.4615384615385, 641.4652014652015]"
2025-11-19T16:19:33.140010,/muse/eeg,"[663.6263736263736, 45.12820512820513, 888.4615384615385, 641.4652014652015]"
2025-11-19T16:19:33.173040,/muse/eeg,"[703.1135531135532, 283.6630036630037, 869.92673992674, 706.7399267399268]"
2025-11-19T16:19:33.240787,/muse/eeg,"[703.1135531135532, 283.6630036630037, 869.92673992674, 706.7399267399268]"
2025-11-19T16:19:33.321891,/muse/eeg,"[703.1135531135532, 283.6630036630037, 869.92673992674, 706.7399267399268]"
2025-11-19T16:19:33.471470,/muse/eeg,"[703.1135531135532, 283.6630036630037, 869.92673992674, 706.7399267399268]"
2025-11-19T16:19:33.538800,/muse/eeg,"[703.1135531135532, 283.6630036630037, 869.92673992674, 706.7399267399268]"
2025-11-19T16:19:33.589848,/muse/eeg,"[703.1135531135532, 283.6630036630037, 869.92673992674, 706.7399267399268]"
2025-11-19T16:19:33.690470,/muse/eeg,"[703.1135531135532, 283.6630036630037, 869.92673992674, 706.7399267399268]"
2025-11-19T16:19:33.713090,/muse/eeg,"[779.2673992673992, 67.28937728937728, 841.7216117216118, 778.0586080586081]"
2025-11-19T16:19:33.758222,/muse/eeg,"[707.1428571428571, 15.714285714285715, 829.6336996336996, 678.5347985347986]"
2025-11-19T16:19:33.791519,/muse/eeg,"[756.3003663003664, 26.996336996336996, 841.3186813186813, 766.7765567765568]"
2025-11-19T16:19:33.824435,/muse/eeg,"[751.0622710622711, 17.72893772893773, 825.2014652014652, 740.989010989011]"
2025-11-19T16:19:33.904966,/muse/eeg,"[758.3150183150184, 219.5970695970696, 882.014652014652, 761.5384615384615]"
2025-11-19T16:19:33.888976,/muse/eeg,"[758.3150183150184, 219.5970695970696, 882.014652014652, 761.5384615384615]"
2025-11-19T16:19:33.941659,/muse/eeg,"[758.3150183150184, 219.5970695970696, 882.014652014652, 761.5384615384615]"
2025-11-19T16:19:34.006935,/muse/eeg,"[758.3150183150184, 219.5970695970696, 882.014652014652, 761.5384615384615]"
2025-11-19T16:19:34.055771,/muse/eeg,"[758.3150183150184, 219.5970695970696, 882.014652014652, 761.5384615384615]"
2025-11-19T16:19:34.105941,/muse/eeg,"[758.3150183150184, 219.5970695970696, 882.014652014652, 761.5384615384615]"
2025-11-19T16:19:34.171850,/muse/eeg,"[758.3150183150184, 219.5970695970696, 882.014652014652, 761.5384615384615]"
2025-11-19T16:19:34.208347,/muse/eeg,"[758.3150183150184, 219.5970695970696, 882.014652014652, 761.5384615384615]"
2025-11-19T16:19:34.274592,/muse/eeg,"[714.7985347985348, 87.43589743589745, 850.5860805860806, 722.8571428571429]"
2025-11-19T16:19:34.241472,/muse/eeg,"[697.0695970695971, 443.2234432234432, 871.5384615384615, 681.7582417582418]"
2025-11-19T16:19:34.354680,/muse/eeg,"[705.5311355311355, 19.340659340659343, 839.7069597069598, 689.0109890109891]"
2025-11-19T16:19:34.372964,/muse/eeg,"[705.5311355311355, 19.340659340659343, 839.7069597069598, 689.0109890109891]"
2025-11-19T16:19:34.421870,/muse/eeg,"[705.5311355311355, 19.340659340659343, 839.7069597069598, 689.0109890109891]"
2025-11-19T16:19:34.391277,/muse/eeg,"[705.5311355311355, 19.340659340659343, 839.7069597069598, 689.0109890109891]"
2025-11-19T16:19:34.588244,/muse/eeg,"[760.7326007326008, 248.2051282051282, 898.9377289377289, 744.2124542124542]"
2025-11-19T16:19:34.508918,/muse/eeg,"[705.5311355311355, 19.340659340659343, 839.7069597069598, 689.0109890109891]"
2025-11-19T16:19:34.640238,/muse/eeg,"[760.7326007326008, 248.2051282051282, 898.9377289377289, 744.2124542124542]"
2025-11-19T16:19:34.754770,/muse/eeg,"[760.7326007326008, 248.2051282051282, 898.9377289377289, 744.2124542124542]"
2025-11-19T16:19:34.839681,/muse/eeg,"[760.7326007326008, 248.2051282051282, 898.9377289377289, 744.2124542124542]"
2025-11-19T16:19:34.921460,/muse/eeg,"[760.7326007326008, 248.2051282051282, 898.9377289377289, 744.2124542124542]"
2025-11-19T16:19:35.005827,/muse/eeg,"[748.2417582417582, 426.7032967032967, 884.8351648351648, 749.8534798534798]"
2025-11-19T16:19:35.038879,/muse/eeg,"[746.6300366300367, 21.355311355311358, 826.007326007326, 693.8461538461538]"
2025-11-19T16:19:35.073759,/muse/eeg,"[678.1318681318681, 0.0, 767.1794871794872, 649.92673992674]"
2025-11-19T16:19:35.110195,/muse/eeg,"[719.6336996336996, 130.14652014652015, 857.032967032967, 673.6996336996338]"
2025-11-19T16:19:35.140457,/muse/eeg,"[719.6336996336996, 130.14652014652015, 857.032967032967, 673.6996336996338]"
2025-11-19T16:19:35.173798,/muse/eeg,"[719.6336996336996, 130.14652014652015, 857.032967032967, 673.6996336996338]"
2025-11-19T16:19:35.273872,/muse/eeg,"[719.6336996336996, 130.14652014652015, 857.032967032967, 673.6996336996338]"
2025-11-19T16:19:35.240692,/muse/eeg,"[719.6336996336996, 130.14652014652015, 857.032967032967, 673.6996336996338]"
2025-11-19T16:19:35.324963,/muse/eeg,"[719.6336996336996, 130.14652014652015, 857.032967032967, 673.6996336996338]"
2025-11-19T16:19:35.440209,/muse/eeg,"[719.6336996336996, 130.14652014652015, 857.032967032967, 673.6996336996338]"
2025-11-19T16:19:35.490435,/muse/eeg,"[719.6336996336996, 130.14652014652015, 857.032967032967, 673.6996336996338]"
2025-11-19T16:19:35.558447,/muse/eeg,"[719.6336996336996, 130.14652014652015, 857.032967032967, 673.6996336996338]"
2025-11-19T16:19:35.673714,/muse/eeg,"[790.1465201465202, 404.94505494505495, 850.989010989011, 762.7472527472528]"
2025-11-19T16:19:35.689385,/muse/eeg,"[785.3113553113553, 118.46153846153847, 812.3076923076924, 757.5091575091575]"
2025-11-19T16:19:35.723838,/muse/eeg,"[771.2087912087912, 109.5970695970696, 826.8131868131868, 718.4249084249085]"
2025-11-19T16:19:35.806503,/muse/eeg,"[771.2087912087912, 109.5970695970696, 826.8131868131868, 718.4249084249085]"
2025-11-19T16:19:35.888925,/muse/eeg,"[771.2087912087912, 109.5970695970696, 826.8131868131868, 718.4249084249085]"
2025-11-19T16:19:35.906516,/muse/eeg,"[771.2087912087912, 109.5970695970696, 826.8131868131868, 718.4249084249085]"
2025-11-19T16:19:35.924875,/muse/eeg,"[771.2087912087912, 109.5970695970696, 826.8131868131868, 718.4249084249085]"
2025-11-19T16:19:36.009332,/muse/eeg,"[806.2637362637363, 2.417582417582418, 790.1465201465202, 775.2380952380953]"
2025-11-19T16:19:36.026636,/muse/eeg,"[694.2490842490843, 221.6117216117216, 825.2014652014652, 627.7655677655678]"
2025-11-19T16:19:36.057943,/muse/eeg,"[694.2490842490843, 221.6117216117216, 825.2014652014652, 627.7655677655678]"
2025-11-19T16:19:36.138118,/muse/eeg,"[694.2490842490843, 221.6117216117216, 825.2014652014652, 627.7655677655678]"
2025-11-19T16:19:36.209755,/muse/eeg,"[694.2490842490843, 221.6117216117216, 825.2014652014652, 627.7655677655678]"
2025-11-19T16:19:36.240746,/muse/eeg,"[845.3479853479854, 14.505494505494505, 798.2051282051282, 786.5201465201466]"
